Transaction_ID,Customer_ID,Category,Units_Sold,Unit_Price,Date,Revenue,Cost,Profit
17807,3628,Sports,3,1993,2025-03-19,5979,4243.883626210875,1735.1163737891247
17808,2656,Electronics,1,1769,2025-01-07,1769,1157.1976091350612,611.8023908649388
17809,1620,Electronics,9,798,2025-03-29,7182,4301.694725303167,2880.3052746968333
17810,3875,Groceries,5,1799,2025-12-02,8995,7236.027179015269,1758.9728209847308
17811,1246,Sports,2,130,2025-07-12,260,131.62252298419202,128.37747701580798
17812,3481,Furniture,6,1808,2025-08-22,10848,9492.507230732677,1355.4927692673227
17813,2116,Clothing,2,925,2025-11-28,1850,1494.705171665327,355.29482833467296
17814,4339,Groceries,6,1774,2025-10-24,10644,6682.573620330268,3961.4263796697323
17815,3662,Furniture,9,250,2025-03-15,2250,1878.9562006663357,371.0437993336643
17816,3990,Sports,2,752,2025-10-25,1504,956.4459190268994,547.5540809731006
17817,4010,Furniture,1,731,2025-11-01,731,458.4011573747343,272.5988426252657
17818,1623,Clothing,7,932,2025-11-12,6524,4064.388589797465,2459.611410202535
17819,3368,Furniture,8,271,2025-01-12,2168,1432.2222126855586,735.7777873144414
17820,4994,Clothing,2,66,2025-10-19,132,109.6557540644838,22.3442459355162
17821,2839,Clothing,4,1784,2025-10-25,7136,4309.476320446454,2826.5236795535457
17822,3903,Clothing,8,287,2025-12-18,2296,1716.617045171943,579.3829548280571
17823,3109,Furniture,4,798,2025-03-22,3192,1806.9360550408617,1385.0639449591383
17824,1299,Sports,9,395,2025-10-03,3555,3183.90916263358,371.09083736642015
17825,1402,Electronics,1,1318,2025-02-07,1318,776.4524282522926,541.5475717477074
17826,4002,Electronics,7,499,2025-05-13,3493,2909.6004218306666,583.3995781693334
17827,2671,Furniture,3,1377,2025-07-19,4131,2453.548060935461,1677.4519390645391
17828,4638,Sports,3,1806,2025-09-29,5418,3678.5258553729404,1739.4741446270596
17829,4691,Electronics,7,1186,2025-03-01,8302,5014.571900190837,3287.4280998091626
17830,4374,Clothing,6,1527,2025-04-06,9162,7287.980357618102,1874.019642381898
17831,4841,Furniture,3,466,2025-01-03,1398,1069.7168889980426,328.2831110019574
17832,1252,Furniture,2,1879,2025-07-20,3758,2055.8028397382645,1702.1971602617355
17833,2757,Groceries,6,306,2025-05-02,1836,1506.7381505508931,329.2618494491069
17834,3525,Groceries,7,104,2025-08-16,728,625.7538806258683,102.2461193741317
17835,2392,Groceries,9,488,2025-02-02,4392,2312.044322667463,2079.955677332537
17836,4750,Sports,9,1211,2025-11-22,10899,5875.564300217977,5023.435699782023
17837,2964,Furniture,9,1445,2025-04-06,13005,6813.937877945094,6191.062122054906
17838,1159,Groceries,1,1896,2025-10-01,1896,1144.9507050009258,751.0492949990742
17839,4008,Furniture,4,1680,2025-09-17,6720,5881.173652696451,838.8263473035486
17840,4237,Clothing,4,1198,2025-06-21,4792,2759.2958706438058,2032.7041293561942
17841,1204,Groceries,8,73,2025-08-26,584,516.5956297357363,67.40437026426366
17842,4338,Furniture,3,1529,2025-12-14,4587,2848.80855483776,1738.1914451622401
17843,2161,Sports,1,845,2025-06-12,845,684.3566614015217,160.6433385984783
17844,2391,Sports,3,141,2025-04-08,423,311.77449625526344,111.22550374473656
17845,4514,Sports,6,545,2025-02-03,3270,1925.3575175744838,1344.6424824255162
17846,1857,Groceries,7,1437,2025-04-23,10059,8500.604794228813,1558.3952057711867
17847,1759,Sports,9,612,2025-06-14,5508,2851.145482780861,2656.854517219139
17848,2590,Electronics,5,943,2025-08-18,4715,2378.0232076610628,2336.9767923389372
17849,4987,Clothing,5,761,2025-07-07,3805,2564.728617843391,1240.271382156609
17850,3768,Furniture,3,1230,2025-04-18,3690,2464.066089076915,1225.933910923085
17851,4088,Electronics,3,1732,2025-07-28,5196,3966.7404481598714,1229.2595518401286
17852,3115,Groceries,9,142,2025-10-06,1278,655.0307559195795,622.9692440804205
17853,1132,Furniture,3,428,2025-04-25,1284,992.4862263822077,291.51377361779225
17854,2723,Furniture,3,768,2025-02-03,2304,1654.3408973996998,649.6591026003002
17855,3966,Sports,9,528,2025-02-27,4752,2997.913106784493,1754.0868932155072
17856,1429,Furniture,4,1078,2025-03-30,4312,2977.4456679303735,1334.5543320696265
17857,3355,Furniture,6,482,2025-10-31,2892,1522.389046830922,1369.610953169078
17858,3697,Clothing,1,1165,2025-03-13,1165,789.5843972442194,375.4156027557806
17859,2197,Groceries,2,360,2025-03-09,720,517.4351325397253,202.56486746027474
17860,3459,Electronics,3,95,2025-05-14,285,215.8900232958706,69.1099767041294
17861,1096,Sports,2,1216,2025-03-29,2432,1224.5163530655748,1207.4836469344252
17862,2706,Clothing,3,811,2025-07-31,2433,1963.2073076174563,469.7926923825437
17863,2177,Electronics,5,1529,2025-09-16,7645,4742.039317910911,2902.9606820890886
17864,2718,Electronics,1,273,2025-12-27,273,175.656221341996,97.343778658004
17865,2265,Clothing,1,216,2025-11-10,216,172.75158753552085,43.248412464479145
17866,2327,Sports,7,1048,2025-01-23,7336,6553.539470457555,782.4605295424453
17867,2308,Groceries,9,455,2025-07-04,4095,2939.473188150749,1155.5268118492509
17868,2050,Clothing,9,367,2025-03-24,3303,1791.9634215230967,1511.0365784769033
17869,4473,Clothing,7,1270,2025-05-09,8890,6695.213439158976,2194.786560841024
17870,2383,Clothing,2,1915,2025-09-16,3830,3446.872771950563,383.1272280494368
17871,4131,Sports,7,720,2025-10-06,5040,2525.5546969363054,2514.4453030636946
17872,3249,Clothing,9,982,2025-01-01,8838,4600.917692593814,4237.082307406186
17873,3809,Clothing,7,712,2025-01-05,4984,3377.643401902999,1606.356598097001
17874,3921,Furniture,2,1809,2025-06-05,3618,1829.1232110523324,1788.8767889476676
17875,1580,Furniture,7,1801,2025-03-10,12607,7962.7185668399725,4644.2814331600275
17876,3417,Furniture,4,1973,2025-03-24,7892,4620.865212290081,3271.134787709919
17877,1532,Furniture,8,1062,2025-10-27,8496,6280.38412391402,2215.61587608598
17878,2175,Clothing,3,1372,2025-07-19,4116,2416.3179659615926,1699.6820340384074
17879,2125,Furniture,5,1111,2025-03-22,5555,3439.093188237799,2115.906811762201
17880,1898,Electronics,3,1728,2025-10-08,5184,4535.323531501228,648.676468498772
17881,3654,Groceries,7,1084,2025-03-17,7588,5771.6300519668,1816.3699480331998
17882,2469,Furniture,3,1354,2025-08-26,4062,3294.887768540768,767.1122314592321
17883,3920,Sports,5,1483,2025-10-12,7415,5295.947859077212,2119.0521409227877
17884,2252,Groceries,1,1575,2025-08-23,1575,855.803538678619,719.196461321381
17885,4196,Electronics,4,600,2025-10-17,2400,1625.5989439702423,774.4010560297577
17886,1769,Groceries,6,105,2025-02-28,630,368.3690848349413,261.6309151650587
17887,1833,Groceries,2,918,2025-08-13,1836,1111.2822813501305,724.7177186498695
17888,4046,Electronics,6,1429,2025-07-21,8574,7173.405123972438,1400.5948760275623
17889,2904,Furniture,7,161,2025-07-29,1127,966.6759827491975,160.3240172508025
17890,3985,Electronics,8,1437,2025-01-22,11496,6777.199997543844,4718.800002456156
17891,3283,Sports,3,197,2025-06-30,591,400.2772547604828,190.72274523951722
17892,3209,Electronics,3,547,2025-01-31,1641,1456.613735627557,184.38626437244307
17893,1553,Clothing,5,1381,2025-11-18,6905,5143.238551871954,1761.7614481280461
17894,3835,Clothing,3,595,2025-08-03,1785,1469.3260783515084,315.6739216484916
17895,4424,Groceries,9,1374,2025-09-16,12366,8853.962947223523,3512.037052776477
17896,2091,Furniture,7,1405,2025-06-23,9835,6836.020374436377,2998.979625563623
17897,2196,Furniture,5,661,2025-12-10,3305,2610.855871412706,694.1441285872938
17898,4914,Clothing,5,821,2025-08-05,4105,2576.5731277355208,1528.4268722644792
17899,2660,Sports,1,830,2025-06-18,830,628.3583200450825,201.64167995491755
17900,4753,Electronics,9,108,2025-01-13,972,687.5616973653708,284.43830263462917
17901,1558,Electronics,2,372,2025-01-10,744,588.2365477806422,155.76345221935776
17902,1260,Electronics,7,1510,2025-03-03,10570,5865.752816103552,4704.247183896448
17903,3264,Sports,7,554,2025-12-07,3878,2986.067320035655,891.932679964345
17904,2840,Sports,2,1474,2025-10-25,2948,2226.928308151166,721.0716918488338
17905,2147,Electronics,8,504,2025-10-23,4032,3473.015880209021,558.9841197909791
17906,1804,Electronics,8,427,2025-08-13,3416,2221.468904972576,1194.5310950274238
17907,2185,Sports,9,606,2025-03-08,5454,4589.839413780595,864.1605862194046
17908,3248,Electronics,2,352,2025-11-13,704,361.8525274327344,342.1474725672656
17909,4525,Sports,1,1279,2025-01-15,1279,783.9159196878858,495.0840803121142
17910,3449,Groceries,9,1937,2025-01-01,17433,9369.468931430985,8063.531068569015
17911,4533,Clothing,3,673,2025-11-15,2019,1211.6460332161685,807.3539667838315
17912,1274,Clothing,2,802,2025-11-26,1604,1018.5557449743606,585.4442550256394
17913,1205,Sports,2,1483,2025-09-29,2966,2217.7630594588136,748.2369405411864
17914,4111,Electronics,2,976,2025-12-17,1952,1026.0443591832725,925.9556408167275
17915,4344,Clothing,8,929,2025-01-28,7432,4339.8160489812235,3092.1839510187765
17916,2723,Furniture,3,1197,2025-02-06,3591,2838.7315794349074,752.2684205650926
17917,1866,Electronics,1,1744,2025-12-13,1744,1351.6342218107927,392.3657781892073
17918,1092,Sports,8,1537,2025-02-23,12296,8986.036406371304,3309.963593628696
17919,2065,Furniture,2,365,2025-04-29,730,570.7256010908158,159.27439890918424
17920,4536,Sports,6,1586,2025-08-01,9516,7504.5415456327155,2011.4584543672845
17921,3426,Electronics,8,1247,2025-10-20,9976,5821.760107616744,4154.239892383256
17922,4178,Groceries,9,1875,2025-09-06,16875,12025.251690330435,4849.748309669565
17923,2351,Groceries,1,1291,2025-05-30,1291,1015.6796905847917,275.32030941520827
17924,3112,Groceries,9,743,2025-05-12,6687,5132.347502534487,1554.652497465513
17925,1364,Electronics,8,1772,2025-02-13,14176,9748.092686171472,4427.907313828528
17926,1820,Electronics,6,655,2025-05-13,3930,2639.7183563458475,1290.2816436541525
17927,2507,Furniture,5,90,2025-09-12,450,270.7760385980858,179.2239614019142
17928,4718,Electronics,6,1124,2025-07-27,6744,4412.614695471967,2331.385304528033
17929,3029,Electronics,2,1590,2025-07-03,3180,2432.0532934588214,747.9467065411786
17930,2924,Furniture,3,393,2025-01-15,1179,776.6625152674468,402.3374847325532
17931,4095,Furniture,9,955,2025-11-03,8595,6267.05993897897,2327.9400610210296
17932,3587,Sports,3,727,2025-06-02,2181,1914.3198232796879,266.68017672031215
17933,2085,Clothing,7,980,2025-07-23,6860,3559.289566687252,3300.710433312748
17934,3538,Clothing,4,1779,2025-12-28,7116,5706.11584623079,1409.8841537692097
17935,2296,Sports,9,1038,2025-03-13,9342,7390.843118649769,1951.1568813502308
17936,3276,Groceries,4,708,2025-06-30,2832,1987.6151635723804,844.3848364276196
17937,2043,Electronics,6,727,2025-03-08,4362,2436.374282249649,1925.6257177503512
17938,1002,Furniture,2,1510,2025-06-21,3020,1940.8616946128998,1079.1383053871002
17939,4492,Furniture,7,425,2025-10-21,2975,1856.1280316177467,1118.8719683822533
17940,2753,Groceries,3,283,2025-07-08,849,666.4074523567456,182.59254764325442
17941,1910,Furniture,1,611,2025-03-10,611,428.3816955218968,182.6183044781032
17942,1306,Groceries,7,1407,2025-02-15,9849,6308.072639724433,3540.9273602755666
17943,3479,Sports,5,909,2025-04-13,4545,3439.3309034352405,1105.6690965647595
17944,1135,Groceries,7,723,2025-08-27,5061,3051.1717242017635,2009.8282757982365
17945,2932,Clothing,1,949,2025-04-22,949,717.9530427574553,231.04695724254475
17946,3562,Groceries,5,1134,2025-11-12,5670,5047.037946814344,622.9620531856563
17947,3240,Sports,2,1952,2025-02-01,3904,2274.349027030198,1629.6509729698018
17948,2608,Groceries,1,1930,2025-09-09,1930,1040.2379546294055,889.7620453705945
17949,2438,Sports,6,1574,2025-01-27,9444,8230.487174319642,1213.5128256803582
17950,1872,Clothing,5,1832,2025-10-17,9160,5895.2388090783215,3264.7611909216785
17951,2141,Electronics,4,296,2025-11-18,1184,907.4479872615453,276.55201273845466
17952,1665,Sports,1,1015,2025-04-27,1015,648.9170783746301,366.08292162536986
17953,1208,Electronics,5,781,2025-11-05,3905,3247.804727823607,657.1952721763928
17954,1951,Sports,7,407,2025-05-17,2849,1982.5887181899104,866.4112818100896
17955,2057,Groceries,1,442,2025-06-08,442,276.27160725774377,165.72839274225623
17956,1648,Electronics,4,741,2025-11-08,2964,2451.665399707049,512.3346002929511
17957,2341,Sports,6,387,2025-12-18,2322,1401.7062681871255,920.2937318128745
17958,3167,Sports,8,976,2025-03-15,7808,6171.715813992117,1636.2841860078834
17959,1626,Electronics,7,903,2025-08-02,6321,3988.9091015456634,2332.0908984543366
17960,1524,Sports,7,1141,2025-02-20,7987,5422.314573422103,2564.6854265778966
17961,2604,Electronics,8,1234,2025-06-10,9872,7409.016323145237,2462.983676854763
17962,2868,Clothing,7,661,2025-12-03,4627,3524.016352905844,1102.983647094156
17963,1768,Furniture,4,1063,2025-07-08,4252,2921.1782331559884,1330.8217668440116
17964,4160,Clothing,6,876,2025-08-24,5256,2931.466916549508,2324.533083450492
17965,3559,Electronics,2,1492,2025-03-24,2984,2390.669497208315,593.3305027916849
17966,3094,Groceries,8,1342,2025-10-10,10736,9169.178777552974,1566.8212224470262
17967,1771,Groceries,3,640,2025-05-19,1920,1663.9860720562579,256.01392794374215
17968,1739,Furniture,4,238,2025-08-22,952,513.5353790545964,438.46462094540357
17969,4763,Electronics,2,1170,2025-01-28,2340,1842.4483452844509,497.55165471554915
17970,1521,Sports,9,1037,2025-05-18,9333,5444.673787353848,3888.3262126461523
17971,4355,Clothing,2,1377,2025-10-18,2754,1489.8211478660173,1264.1788521339827
17972,2400,Clothing,6,915,2025-10-01,5490,2901.1796010648422,2588.8203989351578
17973,4709,Furniture,3,215,2025-05-13,645,323.6214186774374,321.3785813225626
17974,3181,Furniture,6,1639,2025-12-08,9834,8544.420345861019,1289.579654138981
17975,4738,Furniture,4,208,2025-06-07,832,617.3501751709399,214.6498248290601
17976,1247,Furniture,8,1122,2025-12-04,8976,6654.150253667044,2321.849746332956
17977,4723,Furniture,3,1538,2025-11-17,4614,3804.4672649023373,809.5327350976627
17978,2341,Furniture,8,711,2025-07-15,5688,4804.636357332014,883.3636426679859
17979,3483,Sports,3,273,2025-07-09,819,410.9948384204793,408.0051615795207
17980,4247,Sports,5,1998,2025-12-28,9990,8010.5513176841705,1979.4486823158295
17981,2858,Clothing,2,242,2025-06-25,484,317.3039816679077,166.6960183320923
17982,1685,Clothing,6,1121,2025-04-22,6726,4245.092645802682,2480.9073541973185
17983,1585,Furniture,7,653,2025-06-01,4571,3646.925395475873,924.0746045241272
17984,3398,Clothing,8,154,2025-03-22,1232,827.9909940397272,404.0090059602728
17985,1142,Furniture,4,1011,2025-06-20,4044,3617.2583874817556,426.74161251824444
17986,1966,Sports,9,330,2025-12-07,2970,2486.378842553657,483.6211574463432
17987,3851,Groceries,2,70,2025-07-19,140,80.73425987733744,59.265740122662564
17988,4469,Sports,8,1558,2025-10-01,12464,8791.370690212645,3672.629309787355
17989,4695,Electronics,6,1867,2025-06-10,11202,8756.483920722665,2445.516079277335
17990,1717,Sports,4,1945,2025-04-04,7780,4926.169331468025,2853.830668531975
17991,1642,Electronics,2,690,2025-01-09,1380,782.6454558540672,597.3545441459328
17992,4440,Clothing,4,1489,2025-06-29,5956,4027.4545917310506,1928.5454082689494
17993,3548,Sports,3,1658,2025-01-11,4974,2733.4033479608333,2240.5966520391667
17994,4693,Groceries,4,223,2025-01-02,892,530.0817807404777,361.9182192595223
17995,1369,Sports,4,802,2025-10-10,3208,2528.157833682584,679.8421663174158
17996,4650,Sports,7,310,2025-12-23,2170,1436.7992004552461,733.2007995447539
17997,4453,Sports,1,217,2025-06-11,217,146.5935704390869,70.4064295609131
17998,2109,Furniture,9,1218,2025-01-11,10962,8239.264361073074,2722.735638926926
17999,1786,Sports,5,614,2025-09-04,3070,2003.2313557589946,1066.7686442410054
18000,3786,Sports,3,270,2025-10-14,810,549.3779140299089,260.6220859700911
18001,2483,Groceries,7,669,2025-02-25,4683,3753.7237072189123,929.2762927810877
18002,1949,Electronics,7,1412,2025-12-11,9884,7013.770021216485,2870.2299787835154
18003,2348,Electronics,8,921,2025-08-22,7368,6147.643775783236,1220.3562242167636
18004,1521,Groceries,4,846,2025-05-27,3384,2585.3546010467494,798.6453989532506
18005,3536,Clothing,9,932,2025-10-15,8388,5748.093042651286,2639.906957348714
18006,2952,Sports,2,1661,2025-03-12,3322,2871.9187379134396,450.0812620865604
18007,3444,Clothing,6,697,2025-05-22,4182,2787.6761400975897,1394.3238599024103
18008,3943,Groceries,3,1180,2025-06-22,3540,3124.116302417955,415.883697582045
18009,1354,Clothing,8,604,2025-09-14,4832,4124.8416220187855,707.1583779812145
18010,1946,Electronics,8,1808,2025-06-29,14464,9031.806262311273,5432.193737688727
18011,3335,Furniture,6,192,2025-10-16,1152,586.3659415263083,565.6340584736917
18012,2482,Clothing,4,1235,2025-06-11,4940,3028.824979456596,1911.1750205434041
18013,2647,Furniture,8,1675,2025-12-17,13400,9173.88110959293,4226.11889040707
18014,4045,Clothing,6,1967,2025-05-01,11802,10138.942714321991,1663.057285678009
18015,1535,Groceries,9,1038,2025-05-10,9342,5421.754335502992,3920.245664497008
18016,2314,Furniture,7,402,2025-07-09,2814,2483.593255780731,330.40674421926906
18017,3898,Clothing,9,277,2025-11-28,2493,2224.748800344201,268.25119965579916
18018,3885,Groceries,8,1350,2025-01-19,10800,7453.657692018864,3346.3423079811364
18019,3215,Electronics,4,708,2025-09-29,2832,1581.7317608061376,1250.2682391938624
18020,1949,Sports,6,1169,2025-05-14,7014,5635.314713381128,1378.685286618872
18021,1620,Groceries,7,547,2025-10-10,3829,2448.423989546848,1380.5760104531519
18022,1427,Groceries,4,1074,2025-07-28,4296,2715.0419891587626,1580.9580108412374
18023,2725,Electronics,4,228,2025-05-21,912,492.5359432964474,419.4640567035526
18024,3537,Furniture,3,210,2025-03-18,630,561.0047853530363,68.99521464696375
18025,3402,Clothing,6,1611,2025-11-24,9666,8289.625283425145,1376.3747165748555
18026,3243,Furniture,2,359,2025-01-25,718,443.80991559366294,274.19008440633706
18027,1544,Groceries,4,94,2025-06-18,376,197.63384671384568,178.36615328615432
18028,3764,Clothing,8,1740,2025-05-04,13920,9663.654883490966,4256.345116509034
18029,1823,Sports,3,868,2025-06-14,2604,1484.4319160408795,1119.5680839591205
18030,3979,Sports,8,1101,2025-09-27,8808,6140.04324529235,2667.9567547076504
18031,4765,Clothing,7,261,2025-02-12,1827,1480.2573925995775,346.74260740042246
18032,2002,Groceries,7,1593,2025-10-27,11151,7242.730676020544,3908.269323979456
18033,1658,Electronics,9,1931,2025-10-25,17379,12702.151178622236,4676.848821377764
18034,3986,Furniture,4,976,2025-02-02,3904,2809.5959128598915,1094.4040871401085
18035,3827,Furniture,8,1078,2025-05-24,8624,5698.116886449069,2925.883113550931
18036,3058,Electronics,2,1596,2025-05-15,3192,2831.9799685498765,360.0200314501235
18037,4653,Electronics,3,390,2025-01-16,1170,744.6582647865308,425.3417352134692
